HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A6E89F,2022-07-09,00:00:43,AAL1744,13025,352,,AAL
A915CF,2022-07-09,00:00:43,ENY3715,13900,389,,ENY
AB5DD4,2022-07-09,00:00:43,UAL772,12950,344,2754,UAL
A13541,2022-07-09,00:00:46,AAL632,21825,426,,AAL
A0DDFB,2022-07-09,00:04:20,NA,,,,NA
A32EBB,2022-07-09,00:04:27,FFT2136,15625,341,2040,FFT
ACC954,2022-07-09,00:04:44,ENY3823,10950,288,,ENY
ADC2A7,2022-07-09,00:13:48,AAL508,2400,199,2216,AAL
A73041,2022-07-09,00:14:55,N562VP,35025,382,2557,Private
ACB832,2022-07-09,00:15:59,SIL3967,2025,125,2372,SIL
AB17E1,2022-07-09,00:18:32,N8137U,1600,80,,Private
A3CD7D,2022-07-09,00:18:34,AAL2347,2525,195,520,AAL
A6AF38,2022-07-09,00:18:37,NA,,395,,NA
A9CECF,2022-07-09,00:22:16,AAL78,6325,284,547,AAL
ACDFB1,2022-07-09,00:23:57,SIL3901,2125,,,SIL
A8C094,2022-07-09,00:27:01,NKS2955,15625,374,7233,NKS
ACFFC2,2022-07-09,00:28:36,SIL3923,2675,177,2360,SIL
ABE42C,2022-07-09,00:35:50,SWA2226,10925,333,704,SWA
AD2741,2022-07-09,00:39:32,SIL3989,1550,140,,SIL
ABFDAF,2022-07-09,00:43:03,SWA2463,37000,460,1415,SWA
A9F0F2,2022-07-09,00:43:16,SCM7,2700,189,,SCM
ACCD13,2022-07-09,00:43:45,AAL2564,2250,191,2240,AAL
A64D15,2022-07-09,00:44:19,N505FW,1400,37,,Private
A1E5F1,2022-07-09,00:49:24,ENY4138,2150,180,575,ENY
ABD627,2022-07-09,00:53:32,SWA5967,39000,441,1443,SWA
A344C5,2022-07-09,01:01:36,GTX489,5400,175,,GTX
ABE475,2022-07-09,01:04:59,NA,37975,436,,NA
A4E7C9,2022-07-09,01:12:57,GTI8106,9975,286,2260,GTI
ADF5F7,2022-07-09,01:26:31,N999VK,10900,315,2631,Private
ACD296,2022-07-09,01:30:16,NA,9925,302,,NA
AA7E16,2022-07-09,01:33:40,SWA565,12800,368,554,SWA
4D0118,2022-07-09,01:38:35,NA,8475,,,NA
AB012B,2022-07-09,02:09:34,N808SF,19850,466,1360,Private
AB178F,2022-07-09,02:11:39,N8135G,1300,75,1200,Private
0D0B0D,2022-07-09,02:40:03,NA,36025,,,NA
A21772,2022-07-09,03:10:28,CMB394,1225,162,2321,CMB
A3DB93,2022-07-09,03:10:46,FFT2158,35025,474,1357,FFT
A3572C,2022-07-09,03:18:16,AAL2534,37000,457,1023,AAL
AA7DAD,2022-07-09,03:22:25,AAL2548,31025,488,2022,AAL
A3A538,2022-07-09,03:34:45,FFT2098,37025,452,7206,FFT
A8FE5D,2022-07-09,03:37:23,NKS208,10550,329,,NKS
AC259B,2022-07-09,03:42:41,DAL309,33000,471,,DAL
A68D27,2022-07-09,03:47:51,FDX5286,3625,188,2341,FDX
