HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A42F8B,2022-06-21,16:01:43,UPS2918,14400,393,6257,UPS
A8062B,2022-06-21,16:01:43,N616MR,2225,175,6231,Private
A15B2F,2022-06-21,16:01:43,FDX3161,10975,350,3654,FDX
AE0085,2022-06-21,16:01:44,TORO84,1575,268,5220,TORO
A0E431,2022-06-21,16:01:47,NA,6600,201,,NA
A5B59D,2022-06-21,16:01:47,SWA1086,38425,435,2456,SWA
AB06A1,2022-06-21,16:01:48,N8097H,4500,102,1200,Private
A62F93,2022-06-21,16:01:51,UAL1186,6775,275,3454,UAL
A095B4,2022-06-21,16:01:54,NA,16825,417,,NA
A7610C,2022-06-21,16:02:00,NA,28475,415,,NA
ADF47E,2022-06-21,16:02:00,PVO999,40000,444,,PVO
A5B56C,2022-06-21,16:02:03,NA,,,,NA
A24EF0,2022-06-21,16:02:07,ENY3911,17550,389,,ENY
AA011E,2022-06-21,16:03:01,N74379,1400,85,,Private
A09FDA,2022-06-21,16:03:04,N1396R,1500,101,,Private
AA0300,2022-06-21,16:03:06,SKW4968,14625,350,7212,SKW
A83DCE,2022-06-21,16:03:35,N630AT,10300,133,2545,Private
A8CED2,2022-06-21,16:03:55,ENY4234,2275,205,3615,ENY
A79B38,2022-06-21,16:04:02,NA,35000,324,,NA
ACF207,2022-06-21,16:05:25,AAL676,10750,288,3253,AAL
AA55B5,2022-06-21,16:05:31,SKW3188,2200,193,646,SKW
A87CA9,2022-06-21,16:05:35,N646MS  ,1300,88,,Private
A28D91,2022-06-21,16:05:59,N26379,1600,94,,Private
AB3C15,2022-06-21,16:06:24,AAL2553,2400,188,2366,AAL
A129D9,2022-06-21,16:06:37,UPS2344,35000,461,3633,UPS
ADDA1E,2022-06-21,16:07:18,AAL557,2225,206,3464,AAL
A1BABB,2022-06-21,16:07:33,ENY3691,15100,382,2401,ENY
A8EE50,2022-06-21,16:07:44,ENY4016,7575,265,5122,ENY
AC767C,2022-06-21,16:07:53,AAL1618,2400,181,3611,AAL
AC093D,2022-06-21,16:08:43,NA,2275,118,,NA
A03B67,2022-06-21,16:09:11,DAL2176,11750,295,7111,DAL
AB0170,2022-06-21,16:09:17,NA,9475,283,,NA
AD79EB,2022-06-21,16:09:36,NA,2275,195,,NA
AD9B94,2022-06-21,16:09:48,SKW5266,24325,415,6262,SKW
AC267C,2022-06-21,16:10:53,AAL2722,9650,274,522,AAL
