HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
ABB90D,2022-06-26,00:00:37,SWA3578,37000,436,723,SWA
A0B580,2022-06-26,00:00:40,NA,1650,110,,NA
AA1A81,2022-06-26,00:01:06,SKW3215,9600,299,2245,SKW
A3C192,2022-06-26,00:01:25,NA,9050,291,,NA
ACDFB1,2022-06-26,00:13:28,SIL3901,1375,,567,SIL
A0311D,2022-06-26,00:14:32,DAL438,35000,460,3511,DAL
AD763F,2022-06-26,00:15:22,SIL3967,1950,91,,SIL
AC881E,2022-06-26,00:18:53,NA,1200,98,,NA
A622B0,2022-06-26,00:19:29,N495AE,1400,,1200,Private
AD73A9,2022-06-26,00:19:56,AAL956,15650,374,2057,AAL
A973E0,2022-06-26,00:20:10,SKW3278,2775,194,2324,SKW
ACB832,2022-06-26,00:21:03,SIL3923,1275,109,2301,SIL
AB2C72,2022-06-26,00:21:55,SCX504,2125,177,3426,SCX
A2107B,2022-06-26,00:21:58,FFT2136,9525,292,,FFT
A35012,2022-06-26,00:22:59,DAL661,14175,340,1312,DAL
06A075,2022-06-26,00:25:05,QTR65B,2575,189,505,QTR
A0E7F4,2022-06-26,00:26:22,AAL2360,13900,362,2070,AAL
AA7AA6,2022-06-26,00:26:51,SWA4241,37000,447,1077,SWA
AB5D4A,2022-06-26,00:37:11,NA,7625,280,,NA
A24B0A,2022-06-26,00:47:27,NA,1925,212,,NA
A1633F,2022-06-26,00:51:49,NA,4725,191,,NA
A9E93B,2022-06-26,00:57:59,SKW3280,2400,195,2273,SKW
A99A3D,2022-06-26,00:59:42,SKW3073,2350,198,2335,SKW
AB1628,2022-06-26,01:01:50,SCX8758,2500,185,2470,SCX
A23FE5,2022-06-26,01:04:20,ASH5885,2600,212,5210,ASH
A4AEA2,2022-06-26,01:11:16,SWA1537,39000,438,,SWA
A451CB,2022-06-26,01:18:59,AJT88,41000,432,3244,AJT
AD1957,2022-06-26,01:21:43,ASH5783,2400,220,,ASH
AC04AE,2022-06-26,01:21:50,SWA2086,41000,428,,SWA
A94B6B,2022-06-26,01:35:52,UAL432,35000,456,,UAL
ACB1E2,2022-06-26,01:38:47,NKS954,34950,459,1015,NKS
AC21E4,2022-06-26,01:42:43,NA,33000,473,,NA
AD2741,2022-06-26,01:45:22,SIL9002,1275,106,5217,SIL
A4DF52,2022-06-26,02:12:46,AAL2283,33000,468,7234,AAL
A5198F,2022-06-26,02:21:03,N428CF,1350,161,1200,Private
AC9AF4,2022-06-26,02:30:01,N911FW,1500,117,372,Private
A6E4E8,2022-06-26,02:31:19,AAL640,31000,484,,AAL
A3A503,2022-06-26,02:31:40,DAL899,35000,454,1070,DAL
AACF19,2022-06-26,02:33:14,JBU132,35000,451,7304,JBU
A38157,2022-06-26,02:33:19,SCM25,43000,436,2572,SCM
A85887,2022-06-26,02:39:13,NA,,,,NA
AAF53A,2022-06-26,02:42:17,JBU608,34975,453,7352,JBU
A6CB48,2022-06-26,02:46:19,JBU530,35000,443,7255,JBU
ACF906,2022-06-26,02:57:11,NA,34975,455,,NA
0D099A,2022-06-26,03:11:07,NA,35975,440,,NA
A451DB,2022-06-26,03:15:13,NA,35000,,,NA
AC3BEB,2022-06-26,03:24:41,DAL2171,33000,462,7252,DAL
A8FAA6,2022-06-26,03:27:58,NKS208,8375,317,,NKS
A2090D,2022-06-26,03:37:09,NA,35025,466,,NA
A9D5E5,2022-06-26,03:42:43,UAL1730,35000,456,1034,UAL
AC3477,2022-06-26,03:46:25,DAL309,33000,471,6752,DAL
A3FBA4,2022-06-26,03:52:05,FFT1286,35000,457,775,FFT
ACAA74,2022-06-26,03:57:28,NA,27450,,,NA
