HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
AB5B2B,2022-07-12,00:00:41,SWA221,16150,410,5222,SWA
ACDC64,2022-07-12,00:00:41,N928FE,4725,172,555,Private
A3D568,2022-07-12,00:00:41,UPS929,6950,250,2056,UPS
AA7865,2022-07-12,00:00:41,N774FE,3125,162,562,Private
A336DC,2022-07-12,00:00:42,AAY153,36000,432,,AAY
AD2741,2022-07-12,00:00:57,NA,7050,194,,NA
AC7A52,2022-07-12,00:02:07,AAL2733,2375,180,574,AAL
AAF268,2022-07-12,00:02:51,RAX1502 ,,,,RAX
AB5B8C,2022-07-12,00:04:36,NA,38000,,,NA
A64D15,2022-07-12,00:04:38,N505FW,1400,81,372,Private
AA10C3,2022-07-12,00:08:06,FDX1286,3725,208,,FDX
AB1C04,2022-07-12,00:08:27,AAL1560,14400,359,2653,AAL
A95584,2022-07-12,00:14:28,EAL9190,35000,484,754,EAL
A06010,2022-07-12,00:17:44,AAL2360,9775,309,,AAL
AB473A,2022-07-12,00:18:29,AAL1371,2575,200,570,AAL
AD605E,2022-07-12,00:19:13,FDX1116,3075,236,2262,FDX
ACDFB1,2022-07-12,00:21:04,SIL3989,2925,,2364,SIL
A8B56F,2022-07-12,00:21:17,NA,6775,273,,NA
A74611,2022-07-12,00:22:26,NA,10050,310,,NA
ACB9CF,2022-07-12,00:23:41,TRF276,3525,87,,TRF
A9B6A0,2022-07-12,00:25:35,FDX1124,7875,283,2027,FDX
A344C5,2022-07-12,00:32:48,GTX489,5600,164,5243,GTX
A080B8,2022-07-12,00:32:57,UPS1301,10800,315,2535,UPS
AC9BC0,2022-07-12,00:34:18,N911Q,8800,198,5163,Private
A12625,2022-07-12,00:35:30,AAL2952,8925,287,,AAL
ABEC6C,2022-07-12,00:43:19,NA,38000,453,,NA
A0DD44,2022-07-12,00:45:32,FDX1157,2200,162,2265,FDX
ACB832,2022-07-12,00:46:19,SIL3923,2250,146,2261,SIL
AAE9DE,2022-07-12,00:47:03,MTN7277,8025,225,5220,MTN
A0B20E,2022-07-12,00:57:03,FDX1117,3850,196,2271,FDX
899104,2022-07-12,00:58:07,CAL5253,2350,173,2236,CAL
AB5F87,2022-07-12,01:06:50,SWA5967,41000,470,1455,SWA
A0D5D6,2022-07-12,01:08:10,FDX2601,1900,171,,FDX
AA56F7,2022-07-12,01:12:30,UAL432  ,37000,479,1416,UAL
A2A0EE,2022-07-12,01:13:02,FDX1155,3450,200,,FDX
A3B11E,2022-07-12,01:27:50,AAL1117,9375,279,6006,AAL
AB9DC3,2022-07-12,01:29:50,N848C,31600,438,2602,Private
AD3D4B,2022-07-12,01:45:35,NKS954,35000,476,6765,NKS
A94C7B,2022-07-12,01:46:39,DAL1056,37000,493,6750,DAL
0C20B5,2022-07-12,01:52:36,NA,35000,463,,NA
A39A13,2022-07-12,02:10:47,FFT2159,36000,451,,FFT
A57D42,2022-07-12,02:17:49,NA,33025,,,NA
A9AF44,2022-07-12,02:24:29,BVN8275,1825,101,,BVN
A32ACF,2022-07-12,02:27:44,DAL899,34975,472,1002,DAL
0D0B78,2022-07-12,02:42:21,VIV547,37950,458,3153,VIV
A8DF83,2022-07-12,02:44:45,NA,3150,263,,NA
AD8427,2022-07-12,02:48:34,BVN8285,1975,137,,BVN
A05F37,2022-07-12,02:55:04,DAL1131,34950,465,,DAL
A4D9A7,2022-07-12,02:59:37,UPS1386,3000,202,,UPS
AB0361,2022-07-12,03:02:24,AAL2548,37000,453,6772,AAL
A58A36,2022-07-12,03:04:35,NA,2825,196,,NA
AC30C0,2022-07-12,03:05:44,DAL309,33000,469,2037,DAL
A109C8,2022-07-12,03:05:49,UPS860,3000,200,5147,UPS
AD605F,2022-07-12,03:06:47,BVN8280,2075,111,2334,BVN
A577A3,2022-07-12,03:08:14,NA,2950,199,544,NA
A54C6D,2022-07-12,03:10:15,NA,2650,206,,NA
A5CE0F,2022-07-12,03:12:19,UPS804,2700,204,543,UPS
A7A1E8,2022-07-12,03:12:55,JBU2797,35025,465,1360,JBU
A5B923,2022-07-12,03:15:41,NA,2825,203,,NA
A0FBB7,2022-07-12,03:17:45,UAL1730,37000,469,2015,UAL
AAB886,2022-07-12,03:20:48,FDX1166,2000,160,2307,FDX
A35AE4,2022-07-12,03:26:40,AAL2534,35000,472,7370,AAL
A0B35C,2022-07-12,03:28:21,UPS950,3300,196,2344,UPS
A5666E,2022-07-12,03:30:16,UPS562,2825,203,2235,UPS
AB8412,2022-07-12,03:31:37,N841FE,2200,83,546,Private
AA6D3F,2022-07-12,03:37:18,FDX1156,2425,167,2327,FDX
AA7C1B,2022-07-12,03:43:06,FDX1170,2250,202,,FDX
A16BF6,2022-07-12,03:44:35,AMF1792,2300,153,5237,AMF
A48321,2022-07-12,03:45:24,DAL1063,35025,462,,DAL
AD1983,2022-07-12,03:46:58,NKS1964,16025,386,1066,NKS
AAFC71,2022-07-12,03:47:54,CFS8284,2000,134,5167,CFS
A40312,2022-07-12,03:49:38,FFT1286,35000,461,2671,FFT
A9FE30,2022-07-12,03:49:55,FDX1161,2550,213,2317,FDX
A5C6A1,2022-07-12,03:50:42,UPS780,2975,194,2326,UPS
AA9875,2022-07-12,03:51:25,FDX1180,2100,157,,FDX
A57B5A,2022-07-12,03:55:51,UPS776  ,2950,199,,UPS
A071EC,2022-07-12,03:57:27,FDX1151,2075,170,2256,FDX
